cod_ibge,ente,populacao,score,classificacao,anos_entregues,eorcam_raw,lliq_raw,rrestos_nproc_pct,n_anos_cronicos,qsiconfi,ccauc,autonomia_media,eorcam_norm,lliq_norm,rproc_norm,autonomia_norm,contrib_eorcam,contrib_lliq,contrib_qsiconfi,contrib_ccauc,contrib_autonomia,contrib_rproc,pen_lliq_parcial,pen_situacional,score_base,score_bruto,dias_atraso,decay_fator,dado_suspeito,dado_suspeito_lliq,dado_defasado,lliq_parcial,autonomia_critica,n_licitacoes,valor_homologado_total,n_dispensa,valor_hom_dispensa,ano_ultima_licitacao,pct_dispensa,alerta_dispensa
2501500,Bananeiras,24134,73.3,🟡 Risco Médio,6,103.43,0.011794,0.04,1,1.0,0.1,0.0747966395346009,1.0,0.3795,0.75,0.9753,15.0,13.2825,15.0,9.0,9.753,11.25,0.0,0.0,73.2855,73.2855,53.0,1.0,False,False,False,False,True,66.0,2817339.27,16.0,57064.5,2026.0,0.0203,False
2508505,Livramento,7041,73.0,🟡 Risco Médio,6,82.573,0.091997,0.17,0,1.0,0.05,0.0245237952581769,0.6286,0.58,1.0,0.3774,9.429,20.3,15.0,9.5,3.774,15.0,0.0,0.0,73.003,73.003,53.0,1.0,False,False,False,False,True,16.0,1173215.52,6.0,216315.52,2026.0,0.1844,False
2509503,Montadas,6144,73.0,🟡 Risco Médio,6,106.9805,0.239147,0.0,1,1.0,1.0,0.0253942418727172,0.934,0.8226,0.75,0.3978,14.01,28.791,15.0,0.0,3.978,11.25,0.0,0.0,73.029,73.029,53.0,1.0,False,False,False,False,True,15.0,347824.3,1.0,2400.0,2026.0,0.0069,False
2516151,Sossêgo,3476,72.9,🟡 Risco Médio,6,95.638,0.252893,0.3,1,1.0,1.0,0.0159867314233287,1.0,0.8446,0.75,0.2071,15.0,29.561,15.0,0.0,2.071,11.25,0.0,0.0,72.882,72.882,53.0,1.0,False,False,False,False,True,73.0,16622154.34,50.0,5393170.22,2026.0,0.3245,True
2503100,Cabaceiras,5537,72.6,🟡 Risco Médio,6,108.6205,0.118543,0.04,0,1.0,1.0,0.039921196944411,0.8793,0.6297,1.0,0.7345,13.1895,22.0395,15.0,0.0,7.345,15.0,0.0,0.0,72.574,72.574,53.0,1.0,False,False,False,False,True,22.0,3505451.03,1.0,60950.99,2026.0,0.0174,False
2500304,Alagoa Grande,26655,72.2,🟡 Risco Médio,6,112.098,0.189499,0.0,3,1.0,0.0,0.0288932252412081,0.7634,0.7432,0.3,0.5252,11.451,26.012,15.0,10.0,5.252,4.5,0.0,0.0,72.215,72.215,53.0,1.0,False,False,False,False,True,71.0,16997571.99,1.0,69419.7,2026.0,0.0041,False
2506905,Itabaiana,23558,72.2,🟡 Risco Médio,6,111.3265,0.124966,0.06,0,1.0,1.0,0.0448505417363694,0.7891,0.6399,1.0,0.7931,11.8365,22.3965,15.0,0.0,7.931,15.0,0.0,0.0,72.16399999999999,72.16399999999999,53.0,1.0,False,False,False,False,True,172.0,10443549.55,94.0,1215605.3,2026.0,0.1164,False
2510105,Nova Floresta,9840,72.0,🟡 Risco Médio,6,105.8935,0.111911,0.05,0,1.0,1.0,0.032769906130578,0.9702,0.6191,1.0,0.5775,14.553,21.6685,15.0,0.0,5.775,15.0,0.0,0.0,71.9965,71.9965,53.0,1.0,False,False,False,False,True,37.0,305671.3,2.0,211559.5,2026.0,0.6921,True
2505709,Dona Inês,10638,72.0,🟡 Risco Médio,6,84.2355,0.135489,0.25,0,1.0,1.0,0.047847562285168,0.7118,0.6568,1.0,0.8288,10.677,22.988,15.0,0.0,8.288,15.0,0.0,0.0,71.953,71.953,53.0,1.0,False,False,False,False,True,289.0,6504015.68,228.0,5467043.08,2026.0,0.8406,True
2501609,Barra de Santa Rosa,13024,71.5,🟡 Risco Médio,6,102.627,0.094029,0.57,0,1.0,1.0,0.0330719099877074,1.0,0.5851,1.0,0.605,15.0,20.4785,15.0,0.0,6.05,15.0,0.0,0.0,71.5285,71.5285,53.0,1.0,False,False,False,False,True,62.0,600004.2,20.0,376004.2,2026.0,0.6267,True
2510303,Nova Palmeira,4359,71.4,🟡 Risco Médio,6,131.161,0.340556,0.0,3,1.0,1.0,0.0760899905100146,0.5,0.9849,0.3,0.9899,7.5,34.4715,15.0,0.0,9.899,4.5,0.0,0.0,71.37049999999999,71.37049999999999,53.0,1.0,False,False,False,False,True,104.0,8238138.2,51.0,218764.6,2026.0,0.0266,False
2506400,Gurinhém,14141,71.4,🟡 Risco Médio,6,116.61,0.190809,0.01,0,1.0,1.0,0.0332011702802634,0.613,0.7453,1.0,0.6074,9.195,26.0855,15.0,0.0,6.074,15.0,0.0,0.0,71.3545,71.3545,53.0,1.0,False,False,False,False,True,26.0,595712.02,0.0,0.0,2026.0,0.0,False
2514909,São Mamede,7629,71.3,🟡 Risco Médio,6,73.9305,0.115666,0.72,0,1.0,0.0,0.0356222530589777,0.1965,0.6251,1.0,0.6442,2.9475,21.8785,15.0,10.0,6.442,15.0,0.0,0.0,71.268,71.268,53.0,1.0,False,False,False,False,True,11.0,6072.0,0.0,0.0,2026.0,0.0,False
2511806,Pirpirituba,9411,71.3,🟡 Risco Médio,4,103.0216,0.175405,2.19,0,0.6666666666666666,1.0,0.0341586276824674,1.0,0.7206,1.0,0.6105,15.0,25.221,10.0,0.0,6.105,15.0,0.0,0.0,71.32600000000001,71.32600000000001,53.0,1.0,False,False,False,False,True,,,,,,,
2511707,Pilõezinhos,5539,71.2,🟡 Risco Médio,6,115.1555,0.229611,0.22,0,1.0,1.0,0.0210203487680671,0.6615,0.8074,1.0,0.3003,9.9225,28.259,15.0,0.0,3.003,15.0,0.0,0.0,71.1845,71.1845,53.0,1.0,False,False,False,False,True,102.0,462843.58,64.0,0.0,2026.0,0.0,False
2513703,Santa Rita,160852,71.1,🟡 Risco Médio,6,80.5445,0.150688,0.32,3,1.0,0.0,0.072598254557883,0.5272,0.6811,0.3,0.9806,7.908,23.8385,15.0,10.0,9.806,4.5,0.0,0.0,71.0525,71.0525,53.0,1.0,False,False,False,False,True,270.0,32478657.12,165.0,8322338.47,2026.0,0.2562,False
2500205,Aguiar,5026,71.1,🟡 Risco Médio,6,103.9755,0.139557,1.23,0,1.0,1.0,0.0205610337959112,1.0,0.6633,1.0,0.2909,15.0,23.2155,15.0,0.0,2.909,15.0,0.0,0.0,71.1245,71.1245,53.0,1.0,False,False,False,False,True,1.0,7250.0,1.0,7250.0,2025.0,1.0,True
2508901,Mamanguape,46966,71.1,🟡 Risco Médio,6,97.5835,0.000591,0.31,1,1.0,0.05,0.0461586589652647,1.0,0.3515,0.75,0.8093,15.0,12.3025,15.0,9.5,8.093,11.25,0.0,0.0,71.1455,71.1455,53.0,1.0,False,False,False,False,True,112.0,15744255.62,41.0,2507485.52,2026.0,0.1593,False
2512747,Riachão,2945,71.0,🟡 Risco Médio,6,87.068,0.13854,0.22,0,1.0,1.0,0.0298000476666323,0.8534,0.6617,1.0,0.5049,12.801,23.1595,15.0,0.0,5.049,15.0,0.0,0.0,71.0095,71.0095,53.0,1.0,False,False,False,False,True,109.0,6749846.61,75.0,6442406.01,2026.0,0.9545,True
2506103,Fagundes,11307,71.0,🟡 Risco Médio,6,108.8785,0.195556,0.0,4,1.0,0.0,0.0282724925681744,0.8707,0.7529,0.1,0.5131,13.0605,26.3515,15.0,10.0,5.131,1.5,0.0,0.0,71.043,71.043,53.0,1.0,False,False,False,False,True,18.0,7981278.33,0.0,0.0,2026.0,0.0,False
2511608,Pilões,6974,70.6,🟡 Risco Médio,6,102.463,0.187367,0.06,4,1.0,0.0,0.0217591321644212,1.0,0.7398,0.1,0.3158,15.0,25.893,15.0,10.0,3.158,1.5,0.0,0.0,70.551,70.551,53.0,1.0,False,False,False,False,True,,,,,,,
2511202,Pedras de Fogo,31356,70.4,🟡 Risco Médio,5,96.4458,0.26988,0.89,3,0.8333333333333334,1.0,0.0447798344959155,1.0,0.8718,0.3,0.7922,15.0,30.513,12.5,0.0,7.922,4.5,0.0,0.0,70.435,70.435,53.0,1.0,False,False,False,False,True,56.0,2064213.8800000001,14.0,2064213.8800000001,2026.0,1.0,True
2516904,Uiraúna,15431,69.8,🟡 Risco Médio,6,104.0375,0.110313,2.39,5,1.0,0.0,0.0468828446694528,1.0,0.6165,0.0,0.8179,15.0,21.5775,15.0,10.0,8.179,0.0,0.0,0.0,69.7565,69.7565,53.0,1.0,False,False,False,False,True,167.0,22379337.86,107.0,6425204.09,2026.0,0.2871,False
2501351,Assunção,4383,69.7,🟡 Risco Médio,6,96.168,0.014816,1.14,1,1.0,0.05,0.0313967384715784,1.0,0.387,0.75,0.5442,15.0,13.545,15.0,9.5,5.442,11.25,0.0,0.0,69.737,69.737,53.0,1.0,False,False,False,False,True,43.0,2547222.17,18.0,156022.46000000002,2026.0,0.0613,False
2516003,Solânea,27748,69.6,🟡 Risco Médio,6,104.2075,0.049559,0.01,0,1.0,1.0,0.045904901933749,1.0,0.4739,1.0,0.8063,15.0,16.5865,15.0,0.0,8.063,15.0,0.0,0.0,69.6495,69.6495,53.0,1.0,False,False,False,False,True,165.0,7975997.0,81.0,458835.56,2026.0,0.0575,False
2509206,Massaranduba,14756,69.2,🟡 Risco Médio,6,106.3355,0.075485,0.0,0,1.0,1.0,0.0327904292448929,0.9555,0.5387,1.0,0.5997,14.3325,18.8545,15.0,0.0,5.997,15.0,0.0,0.0,69.184,69.184,53.0,1.0,False,False,False,False,True,88.0,12729671.01,22.0,1200000.0,2026.0,0.0943,False
2501906,Belém,16710,69.1,🟡 Risco Médio,6,109.756,0.63248,0.96,4,1.0,1.0,0.0274574562305199,0.8415,1.0,0.1,0.4972,12.6225,35.0,15.0,0.0,4.972,1.5,0.0,0.0,69.0945,69.0945,53.0,1.0,False,False,False,False,True,104.0,2503933.77,39.0,755053.85,2026.0,0.3015,True
2505907,Emas,3036,69.1,🟡 Risco Médio,6,86.14,0.027648,0.04,0,1.0,0.1,0.0223534901742967,0.807,0.4191,1.0,0.3286,12.105,14.6685,15.0,9.0,3.286,15.0,0.0,0.0,69.0595,69.0595,53.0,1.0,False,False,False,False,True,53.0,2050865.32,0.0,0.0,2026.0,0.0,False
2517100,Várzea,2777,68.1,🟡 Risco Médio,6,70.094,0.169413,0.19,0,1.0,0.0,0.0218040146641636,0.0047,0.7111,1.0,0.3168,0.0705,24.8885,15.0,10.0,3.168,15.0,0.0,0.0,68.12700000000001,68.12700000000001,53.0,1.0,False,False,False,False,True,55.0,2448184.14,2.0,98920.0,2026.0,0.0404,False
2500502,Alagoinha,14140,67.9,🟡 Risco Médio,6,83.385,0.224827,0.37,1,1.0,1.0,0.0205525917399716,0.6693,0.7997,0.75,0.3661,10.0395,27.9895,15.0,0.0,3.661,11.25,0.0,0.0,67.94,67.94,53.0,1.0,False,False,False,False,True,25.0,99950.0,0.0,0.0,2026.0,0.0,False
2500809,Araçagi,16991,67.2,🟡 Risco Médio,6,102.039,0.06308,0.04,0,1.0,1.0,0.0247854603735505,1.0,0.5077,1.0,0.4454,15.0,17.7695,15.0,0.0,4.454,15.0,0.0,0.0,67.2235,67.2235,53.0,1.0,False,False,False,False,True,42.0,10638802.83,5.0,1022927.16,2026.0,0.0962,False
2512036,Poço Dantas,3934,67.2,🟡 Risco Médio,6,120.126,0.658265,0.33,6,1.0,1.0,0.0667316180224299,0.5,1.0,0.0,0.9749,7.5,35.0,15.0,0.0,9.749,0.0,0.0,0.0,67.249,67.249,53.0,1.0,False,False,False,False,True,17.0,1659660.87,0.0,0.0,2026.0,0.0,False
2508802,Malta,6288,67.1,🟡 Risco Médio,6,77.7465,0.08733,0.46,0,1.0,0.25,0.0250807547748153,0.3873,0.5683,1.0,0.3904,5.8095,19.8905,15.0,7.5,3.904,15.0,0.0,0.0,67.104,67.104,53.0,1.0,False,False,False,False,True,60.0,6337401.68,38.0,1648561.56,2026.0,0.2601,False
2515906,Serraria,4754,67.0,🟡 Risco Médio,6,104.0115,0.099417,0.0,1,1.0,1.0,0.0286131643348838,1.0,0.5985,0.75,0.4757,15.0,20.9475,15.0,0.0,4.757,11.25,0.0,0.0,66.9545,66.9545,53.0,1.0,False,False,False,False,True,71.0,5670881.55,42.0,3889563.06,2026.0,0.6859,True
2513000,Salgadinho,3435,66.8,🟡 Risco Médio,6,87.7185,0.063661,0.13,0,1.0,1.0,0.0322692095502118,0.8859,0.5092,1.0,0.5654,13.2885,17.822,15.0,0.0,5.654,15.0,0.0,0.0,66.7645,66.7645,53.0,1.0,False,False,False,False,True,31.0,1858635.42,1.0,105118.77,2026.0,0.0566,False
2515807,Serra Redonda,6975,66.8,🟡 Risco Médio,6,107.3405,0.087642,1.03,0,1.0,1.0,0.0212891799273555,0.922,0.5691,1.0,0.3059,13.83,19.9185,15.0,0.0,3.059,15.0,0.0,0.0,66.8075,66.8075,53.0,1.0,False,False,False,False,True,17.0,2720380.7699999996,1.0,0.0,2025.0,0.0,False
2503704,Cajazeiras,66585,66.5,🟡 Risco Médio,6,100.408,-0.009602,0.11,3,1.0,0.0,0.1146076197324451,1.0,0.3433,0.3,0.9997,15.0,12.0155,15.0,10.0,9.997,4.5,0.0,0.0,66.5125,66.5125,53.0,1.0,False,False,False,False,False,318.0,133562250.44,197.0,13887226.18,2027.0,0.104,False
2516607,Tavares,14473,66.3,🟡 Risco Médio,6,89.3975,0.033829,0.03,0,1.0,1.0,0.0358179907977526,0.9699,0.4346,1.0,0.6548,14.5485,15.211,15.0,0.0,6.548,15.0,0.0,0.0,66.3075,66.3075,53.0,1.0,False,False,False,False,True,44.0,8438763.59,2.0,347865.0,2026.0,0.0412,False
2509800,Mulungu,8909,66.2,🟡 Risco Médio,6,94.8715,0.154077,0.5,2,1.0,1.0,0.0283057124971521,1.0,0.6865,0.5,0.4681,15.0,24.0275,15.0,0.0,4.681,7.5,0.0,0.0,66.2085,66.2085,53.0,1.0,False,False,False,False,True,30.0,780520.0,1.0,780520.0,2026.0,1.0,True
2509404,Mogeiro,14435,66.1,🟡 Risco Médio,6,107.5735,0.052631,0.14,3,1.0,0.0,0.0328741131676928,0.9142,0.4816,0.3,0.6013,13.713,16.856,15.0,10.0,6.013,4.5,0.0,0.0,66.082,66.082,53.0,1.0,False,False,False,False,True,93.0,18558698.05,45.0,371749.34,2026.0,0.02,False
2517209,Vieirópolis,4967,66.0,🟡 Risco Médio,6,77.6045,0.085125,0.0,0,1.0,0.15,0.0158661441187209,0.3802,0.5628,1.0,0.2052,5.703,19.698,15.0,8.5,2.052,15.0,0.0,0.0,65.953,65.953,53.0,1.0,False,False,False,False,True,37.0,7756925.51,15.0,274467.08,2026.0,0.0354,False
2512408,Puxinanã,14942,65.8,🟡 Risco Médio,6,113.9815,0.090917,0.07,0,1.0,1.0,0.0280569927398605,0.7006,0.5773,1.0,0.5089,10.509,20.2055,15.0,0.0,5.089,15.0,0.0,0.0,65.8035,65.8035,53.0,1.0,False,False,False,False,True,36.0,15831936.379999999,0.0,0.0,2026.0,0.0,False
2506004,Esperança,32599,65.6,🟡 Risco Médio,6,103.875,0.00158,1.22,0,1.0,1.0,0.0475838044330383,1.0,0.3539,1.0,0.8259,15.0,12.3865,15.0,0.0,8.259,15.0,0.0,0.0,65.6455,65.6455,53.0,1.0,False,False,False,False,True,149.0,40519293.379999995,99.0,26880680.42,2026.0,0.6634,True
2514404,São José de Espinharas,4056,65.5,🟡 Risco Médio,6,76.597,0.202235,0.03,0,1.0,1.0,0.0246021648608491,0.3298,0.7636,1.0,0.3792,4.947,26.726,15.0,0.0,3.792,15.0,0.0,0.0,65.465,65.465,53.0,1.0,False,False,False,False,True,25.0,167877.0,0.0,0.0,2026.0,0.0,False
2513109,Salgado de São Félix,11741,65.4,🟡 Risco Médio,6,97.823,0.079737,0.83,1,1.0,1.0,0.0273520029175184,1.0,0.5493,0.75,0.4952,15.0,19.2255,15.0,0.0,4.952,11.25,0.0,0.0,65.4275,65.4275,53.0,1.0,False,False,False,False,True,32.0,931623.77,8.0,321254.66000000003,2026.0,0.3448,True
2511004,Pedra Branca,3851,65.4,🟡 Risco Médio,5,82.9105,0.26696,,0,0.8333333333333334,0.0,0.0203757036316949,0.6455,0.8671,,0.2871,9.6825,30.3485,12.5,10.0,2.871,0.0,0.0,0.0,65.402,65.402,53.0,1.0,False,False,False,False,True,5.0,67926.05,0.0,0.0,2025.0,0.0,False
2502300,Bom Sucesso,4720,64.7,🟡 Risco Médio,3,82.0778,0.200012,0.0,1,0.5,0.25,0.0200818079343984,0.6039,0.76,0.75,0.2812,9.0585,26.6,7.5,7.5,2.812,11.25,0.0,0.0,64.7205,64.7205,53.0,1.0,False,False,False,False,True,45.0,3082611.25,22.0,390631.25,2026.0,0.1267,False
2508307,Lagoa Seca,29209,64.5,🟡 Risco Médio,6,111.403,0.023685,0.03,0,1.0,1.0,0.0490127766547763,0.7866,0.4092,1.0,0.8413,11.799,14.322,15.0,0.0,8.413,15.0,0.0,0.0,64.53399999999999,64.53399999999999,53.0,1.0,False,False,False,False,True,152.0,29179266.36,84.0,21926673.63,2026.0,0.7514,True
2505501,Vista Serrana,3772,64.1,🟡 Risco Médio,6,79.429,0.132792,0.02,0,1.0,1.0,0.0261683807469681,0.4715,0.6525,1.0,0.4162,7.0725,22.8375,15.0,0.0,4.162,15.0,0.0,0.0,64.072,64.072,53.0,1.0,False,False,False,False,True,42.0,6366032.17,10.0,286604.04,2026.0,0.045,False
2500908,Arara,12482,63.9,🟡 Risco Médio,6,108.341,0.23335,3.43,4,1.0,1.0,0.0305723035258156,0.8886,0.8134,0.1,0.5576,13.329,28.469,15.0,0.0,5.576,1.5,0.0,0.0,63.874,63.874,53.0,1.0,False,False,False,False,True,95.0,5519518.07,64.0,657149.88,2026.0,0.1191,False
2512804,Riacho dos Cavalos,8788,63.8,🟡 Risco Médio,6,94.237,0.013263,3.52,0,1.0,1.0,0.0310316492515056,1.0,0.3832,1.0,0.5352,15.0,13.412,15.0,0.0,5.352,15.0,0.0,0.0,63.764,63.764,53.0,1.0,False,False,False,False,True,130.0,9267962.05,81.0,148695.7,2026.0,0.016,False
2511103,Pedra Lavrada,6980,63.5,🟡 Risco Médio,6,119.774,0.114073,0.03,5,1.0,0.0,0.0527640947592586,0.5075,0.6225,0.0,0.9075,7.6125,21.7875,15.0,10.0,9.075,0.0,0.0,0.0,63.47500000000001,63.47500000000001,53.0,1.0,False,False,False,False,True,29.0,5399360.35,5.0,423560.7,2026.0,0.0784,False
2505105,Cuité,20208,63.3,🟡 Risco Médio,6,109.995,0.103007,0.56,2,1.0,1.0,0.0389978100351523,0.8335,0.6048,0.5,0.7085,12.5025,21.168,15.0,0.0,7.085,7.5,0.0,0.0,63.2555,63.2555,53.0,1.0,False,False,False,False,True,115.0,16447577.0,62.0,9520568.209999999,2026.0,0.5788,True
2503902,Camalaú,6327,63.2,🟡 Risco Médio,6,80.7685,0.120212,0.13,0,1.0,1.0,0.0208382032706955,0.5384,0.6323,1.0,0.2965,8.076,22.1305,15.0,0.0,2.965,15.0,0.0,0.0,63.17150000000001,63.17150000000001,53.0,1.0,False,False,False,False,True,45.0,3376259.1,12.0,263219.1,2026.0,0.078,False
2500577,Algodão de Jandaíra,3143,63.0,🟡 Risco Médio,6,84.5475,0.67453,0.36,6,1.0,1.0,0.0159583608055797,0.7274,1.0,0.0,0.2067,10.911,35.0,15.0,0.0,2.067,0.0,0.0,0.0,62.978,62.978,53.0,1.0,False,False,False,False,True,8.0,85800.0,3.0,85800.0,2026.0,1.0,True
2500106,Água Branca,9580,62.9,🟡 Risco Médio,6,92.014,0.017075,0.69,0,1.0,1.0,0.0261509484951896,1.0,0.3927,1.0,0.4158,15.0,13.7445,15.0,0.0,4.158,15.0,0.0,0.0,62.9025,62.9025,53.0,1.0,False,False,False,False,True,51.0,1853016.07,21.0,498610.74,2026.0,0.2691,False
2511905,Pitimbu,17166,62.9,🟡 Risco Médio,6,87.9565,0.024738,0.36,4,1.0,0.0,0.0504789824355041,0.8978,0.4118,0.1,0.856,13.467,14.413,15.0,10.0,8.56,1.5,0.0,0.0,62.940000000000005,62.940000000000005,53.0,1.0,False,False,False,False,True,41.0,567336.7,0.0,0.0,2026.0,0.0,False
2510907,Paulista,12172,62.5,🟡 Risco Médio,6,131.496,0.07034,0.21,0,1.0,1.0,0.0361601205265413,0.5,0.5258,1.0,0.6608,7.5,18.403,15.0,0.0,6.608,15.0,0.0,0.0,62.511,62.511,53.0,1.0,False,False,False,False,True,50.0,9653914.73,2.0,0.0,2026.0,0.0,False
2506707,Imaculada,10497,62.3,🟡 Risco Médio,6,84.467,0.062628,0.28,4,1.0,0.0,0.03981880475017,0.7233,0.5066,0.1,0.7215,10.8495,17.731,15.0,10.0,7.215,1.5,0.0,0.0,62.2955,62.2955,53.0,1.0,False,False,False,False,True,37.0,3268728.04,17.0,3028278.04,2026.0,0.9264,True
2505808,Duas Estradas,3360,62.1,🟡 Risco Médio,6,93.8735,0.060446,0.01,1,1.0,1.0,0.0226861323414575,1.0,0.5011,0.75,0.3359,15.0,17.5385,15.0,0.0,3.359,11.25,0.0,0.0,62.1475,62.1475,53.0,1.0,False,False,False,False,True,22.0,367945.0,1.0,99125.0,2026.0,0.2694,False
2509602,Monte Horebe,4429,61.9,🟡 Risco Médio,6,103.717,-0.021291,1.01,3,1.0,0.0,0.0324185368608798,1.0,0.3351,0.3,0.569,15.0,11.7285,15.0,10.0,5.69,4.5,0.0,0.0,61.9185,61.9185,53.0,1.0,False,False,False,False,True,73.0,25374113.55,30.0,680734.27,2026.0,0.0268,False
2510204,Nova Olinda,5897,61.9,🟡 Risco Médio,5,99.7055,0.038792,4.28,0,0.8333333333333334,1.0,0.0245040095919953,1.0,0.447,1.0,0.377,15.0,15.645,12.5,0.0,3.77,15.0,0.0,0.0,61.915,61.915,53.0,1.0,False,False,False,False,True,95.0,9146777.59,64.0,3442925.86,2026.0,0.3764,True
2507804,Junco do Seridó,7019,61.7,🟡 Risco Médio,6,77.118,0.08985,0.34,1,1.0,1.0,0.127853707385854,0.3559,0.5746,0.75,0.9999,5.3385,20.111,15.0,0.0,9.999,11.25,0.0,0.0,61.6985,61.6985,53.0,1.0,False,False,False,False,False,31.0,9734698.24,0.0,0.0,2026.0,0.0,False
2516755,Tenório,3082,61.3,🟡 Risco Médio,6,87.51,0.088449,0.15,1,1.0,1.0,0.0147906482048177,0.8755,0.5711,0.75,0.1884,13.1325,19.9885,15.0,0.0,1.884,11.25,0.0,0.0,61.255,61.255,53.0,1.0,False,False,False,False,True,4.0,806768.12,2.0,108366.02,2026.0,0.1343,False
2510501,Olivedos,3675,61.2,🟡 Risco Médio,6,88.2245,0.014946,0.53,0,1.0,1.0,0.0252551965818157,0.9112,0.3874,1.0,0.3945,13.668,13.559,15.0,0.0,3.945,15.0,0.0,0.0,61.172,61.172,53.0,1.0,False,False,False,False,True,16.0,7504794.0,3.0,430000.0,2026.0,0.0573,False
2503506,Cacimba de Dentro,16332,61.2,🟡 Risco Médio,6,93.408,0.040725,1.43,5,1.0,0.05,0.0324067030565465,1.0,0.4518,0.0,0.5925,15.0,15.813,15.0,9.5,5.925,0.0,0.0,0.0,61.238,61.238,53.0,1.0,False,False,False,False,True,69.0,3256501.99,31.0,1089852.44,2026.0,0.3347,True
2502102,Boa Ventura,5246,61.1,🟡 Risco Médio,5,97.1945,0.048261,,0,0.8333333333333334,1.0,0.0165685527543428,1.0,0.4707,1.0,0.2167,15.0,16.4745,12.5,0.0,2.167,15.0,0.0,0.0,61.1415,61.1415,53.0,1.0,False,False,False,False,True,89.0,1791889.3399999999,46.0,0.0,2026.0,0.0,False
2516409,Tacima,7794,60.6,🟡 Risco Médio,6,103.478,-0.006701,0.41,0,1.0,1.0,0.0233134622273623,1.0,0.3453,1.0,0.3498,15.0,12.0855,15.0,0.0,3.498,15.0,0.0,0.0,60.5835,60.5835,53.0,1.0,False,False,False,False,True,63.0,2805023.51,31.0,1713348.73,2026.0,0.6108,True
2504355,Caturité,5544,60.6,🟡 Risco Médio,6,102.25,-0.003661,0.08,0,1.0,1.0,0.0232555185187914,1.0,0.3474,1.0,0.3485,15.0,12.159,15.0,0.0,3.485,15.0,0.0,0.0,60.644,60.644,53.0,1.0,False,False,False,False,True,22.0,5228581.2700000005,0.0,0.0,2026.0,0.0,False
2503308,Cachoeira dos Índios,9335,60.4,🟡 Risco Médio,6,67.505,0.097657,0.74,0,1.0,1.0,0.0629534032644953,0.0,0.5941,1.0,0.964,0.0,20.7935,15.0,0.0,9.64,15.0,0.0,0.0,60.4335,60.4335,53.0,1.0,False,False,False,False,True,97.0,9886848.48,69.0,5152510.36,2026.0,0.5211,True
2504850,Coxixola,1888,78.8,🔴 Risco Alto,2,100.66,0.27715,,0,0.3333333333333333,0.0,0.0206718262408778,1.0,0.8834,1.0,0.2931,15.0,30.919,5.0,10.0,2.931,15.0,0.0,0.0,78.85,78.85,53.0,1.0,False,False,False,False,True,40.0,2461928.47,11.0,80182.36,2026.0,0.0326,False
2506202,Frei Martinho,2911,66.7,🔴 Risco Alto,2,101.0523,0.242092,0.1,0,0.3333333333333333,1.0,0.0195781930412541,1.0,0.8273,1.0,0.2713,15.0,28.9555,5.0,0.0,2.713,15.0,0.0,0.0,66.6685,66.6685,53.0,1.0,False,False,False,False,True,18.0,1212062.05,3.0,92062.05,2026.0,0.076,False
2514206,São José da Lagoa Tapada,7251,65.4,🔴 Risco Alto,2,77.4733,0.171598,0.87,0,0.3333333333333333,0.1,0.0328702157989798,0.3737,0.7146,1.0,0.5799,5.6055,25.011,5.0,9.0,5.799,15.0,0.0,0.0,65.41550000000001,65.41550000000001,53.0,1.0,False,False,False,False,True,113.0,17803753.84,43.0,8215164.13,2026.0,0.4614,True
2508000,Juru,9380,59.8,🔴 Risco Alto,5,91.7168,0.006631,0.09,0,0.8333333333333334,1.0,0.0276107333750664,1.0,0.3666,1.0,0.4511,15.0,12.831,12.5,0.0,4.511,15.0,0.0,0.0,59.842000000000006,59.842000000000006,53.0,1.0,False,False,False,False,True,93.0,11602196.209999999,55.0,4407356.77,2026.0,0.3799,True
2505402,Desterro,8314,59.8,🔴 Risco Alto,6,88.486,0.048157,0.17,6,1.0,0.0,0.0272862035133656,0.9243,0.4704,0.0,0.4432,13.8645,16.464,15.0,10.0,4.432,0.0,0.0,0.0,59.7605,59.7605,53.0,1.0,False,False,False,False,True,43.0,11193997.09,3.0,98574.18,2026.0,0.0088,False
2504108,Carrapateira,2365,59.5,🔴 Risco Alto,6,101.9525,0.03417,2.0,6,1.0,0.05,0.0284623378716384,1.0,0.4354,0.0,0.472,15.0,15.239,15.0,9.5,4.72,0.0,0.0,0.0,59.459,59.459,53.0,1.0,False,False,False,False,True,27.0,2277899.54,10.0,437083.9,2026.0,0.1919,False
2504900,Cruz do Espírito Santo,17821,59.4,🔴 Risco Alto,6,103.533,-0.002401,0.02,1,1.0,1.0,0.0328076528281504,1.0,0.3483,0.75,0.6001,15.0,12.1905,15.0,0.0,6.001,11.25,0.0,0.0,59.4415,59.4415,53.0,1.0,False,False,False,False,True,,,,,,,
2509107,Mari,22170,59.3,🔴 Risco Alto,6,105.354,-0.023305,0.4,1,1.0,1.0,0.0360914990005034,0.9882,0.3337,0.75,0.6596,14.823,11.6795,15.0,0.0,6.596,11.25,0.0,0.0,59.3485,59.3485,53.0,1.0,False,False,False,False,True,140.0,25264491.62,86.0,7866556.35,2026.0,0.3114,True
2512721,Pedro Régis,5932,59.2,🔴 Risco Alto,6,105.032,0.075985,0.61,5,1.0,0.15,0.0142817046690157,0.9989,0.54,0.0,0.1809,14.9835,18.9,15.0,8.5,1.809,0.0,0.0,0.0,59.1925,59.1925,53.0,1.0,False,False,False,False,True,32.0,3988966.44,1.0,65536.0,2026.0,0.0164,False
